train_loss,train_recon,train_kl,test_loss,test_recon,test_kl,kl_weight
0.36445754021406174,0.35091740638017654,2.763292908668518,0.29335829615592957,0.2854743152856827,1.6089755296707153,0.49
0.2811427836616834,0.2684159850080808,2.54535981019338,0.2518264651298523,0.24451403319835663,1.4624868631362915,0.5
0.38919653991858166,0.37607840200265247,2.572184125582377,0.29861077666282654,0.29126134514808655,1.4410635232925415,0.51
0.25250335534413654,0.23946615060170492,2.507153948148092,0.24461611360311508,0.2363591268658638,1.587882161140442,0.52
0.23850276072820029,0.22669902195533118,2.227121035257975,0.25386448204517365,0.24425052851438522,1.8139537572860718,0.53
0.18197738379240036,0.172048419713974,1.8386969168980916,0.29389485716819763,0.28364840149879456,1.897491693496704,0.54
0.3275290181239446,0.31805845101674396,1.7219219605127971,0.25611642003059387,0.24560239166021347,1.911641240119934,0.55
0.22463459024826685,0.2160105879108111,1.5400012334187825,0.2633958160877228,0.2532176226377487,1.8175347447395325,0.56
0.16207711150248846,0.1543808231751124,1.350225826104482,0.2799796611070633,0.2687525227665901,1.9696725606918335,0.57
0.2666887516776721,0.2599296321471532,1.1653659145037334,0.26127634197473526,0.2469240054488182,2.474542260169983,0.58
0.23951240877310434,0.23027285685141882,1.5660255153973897,0.25230927765369415,0.2335769683122635,3.1749664545059204,0.59
0.23838394383589426,0.22792738055189452,1.7427611152331035,0.2548713684082031,0.23161068558692932,3.8767800331115723,0.6
0.1757347732782364,0.16473998501896858,1.8024243116378784,0.2332657277584076,0.20940963178873062,3.91083562374115,0.61
0.2407255321741104,0.22998634229103723,1.7321274677912395,0.2508735880255699,0.22859002649784088,3.5941232442855835,0.62
0.2664656800528367,0.2563360445201397,1.6078791817029316,0.3148336708545685,0.2935262471437454,3.382130265235901,0.63
0.21116602420806885,0.2002232496937116,1.7098082701365154,0.25908059626817703,0.2379561811685562,3.300689220428467,0.64
0.24699833989143372,0.23679259419441223,1.5701152284940083,0.24366790056228638,0.22303125262260437,3.1748688220977783,0.65
0.25296805799007416,0.24464170386393866,1.2615692416826885,0.2489069551229477,0.2266036868095398,3.3792837858200073,0.66
0.23335202659169832,0.22432823479175568,1.3468344608942668,0.25728078186511993,0.2306303083896637,3.9776813983917236,0.67
0.21356849744915962,0.20200747499863306,1.700150231520335,0.28114646673202515,0.25225382298231125,4.248917818069458,0.68
0.18408069759607315,0.17084465424219766,1.9182679454485576,0.3033266067504883,0.2730158343911171,4.392864942550659,0.69
0.20186507453521094,0.18671678006649017,2.164041837056478,0.2600916475057602,0.22723333537578583,4.694045066833496,0.7
0.19933692117532095,0.18169269959131876,2.4851022561391196,0.23929964751005173,0.2048591747879982,4.850770473480225,0.71
0.13653510808944702,0.1211930699646473,2.130838632583618,0.25144611299037933,0.21565526723861694,4.970950603485107,0.72
0.1641018440326055,0.1477296563486258,2.2427655855814614,0.2456214725971222,0.21132252365350723,4.698485612869263,0.73
0.2461715911825498,0.231438842912515,1.9909117420514424,0.25357215106487274,0.2208458110690117,4.422479629516602,0.74
0.19889144351085028,0.18650193636616072,1.651934027671814,0.2566373571753502,0.2225392386317253,4.546415567398071,0.75
0.1877796115974585,0.1770332232117653,1.4139982263247173,0.24563773721456528,0.20982269197702408,4.7125067710876465,0.76
0.18976514041423798,0.1758762833972772,1.8037477135658264,0.23440780490636826,0.19568134099245071,5.029410362243652,0.77
0.17951388657093048,0.1648321176568667,1.882278303305308,0.24002587795257568,0.20283082872629166,4.768596172332764,0.78
0.1969961238404115,0.18322897950808206,1.7426763772964478,0.2534773200750351,0.21703699231147766,4.612699031829834,0.79
0.15374194085597992,0.14096767703692117,1.5967833201090496,0.2888457626104355,0.25370165705680847,4.393014192581177,0.8
0.1774040994544824,0.16535553087790808,1.4874778985977173,0.2580943778157234,0.22332020848989487,4.2931067943573,0.81
0.1610019231836001,0.14947273954749107,1.4059974749883015,0.25958216190338135,0.22316110134124756,4.441591501235962,0.82
0.16681300972898802,0.1557572012146314,1.3320251107215881,0.25869621336460114,0.22007890790700912,4.6526875495910645,0.83
0.16771007453401884,0.15630786741773287,1.3574056228001912,0.262969546020031,0.22343527525663376,4.706460475921631,0.84
0.2109710549314817,0.19989079857865968,1.30355966091156,0.264922633767128,0.22419682145118713,4.791271448135376,0.85
0.23662510265906653,0.2256792957584063,1.272768219312032,0.25713177770376205,0.21665097773075104,4.707068920135498,0.86
0.19820512334505716,0.18621930852532387,1.3776801228523254,0.2597607225179672,0.21984468400478363,4.5880515575408936,0.87
0.19702467694878578,0.18617871031165123,1.23249618212382,0.24678199738264084,0.20529308915138245,4.714648723602295,0.88
0.18027999500433603,0.16988420858979225,1.168066293001175,0.24780488014221191,0.2050851359963417,4.799972295761108,0.89
0.170799241711696,0.1595414144297441,1.2508700887362163,0.238091841340065,0.19489973783493042,4.799122333526611,0.9
0.1507439191142718,0.13956782718499502,1.2281421025594075,0.24688484519720078,0.20450692623853683,4.656913757324219,0.91
0.13816549256443977,0.12695801878968874,1.2182037631670635,0.26662883162498474,0.22504588961601257,4.5198845863342285,0.92
0.17363205552101135,0.16261035203933716,1.1851293245951335,0.2707187756896019,0.2298615425825119,4.393250942230225,0.93
0.1727635016043981,0.1625568668047587,1.0858119626839955,0.2721930146217346,0.23126564919948578,4.353975534439087,0.94
0.16552211592594782,0.1537247747182846,1.2418256402015686,0.2574371248483658,0.21592777967453003,4.369405746459961,0.95
