timestamp,value
2026-02-10 14:21:35.184,0.034500000000381115
2026-02-10 14:21:40.184,0.037761363635813505
2026-02-10 14:21:45.184,0.03776136363263838
2026-02-10 14:21:50.184,0.03454545454693614
2026-02-10 14:21:55.184,0.03484090908896176
2026-02-10 14:22:00.184,0.0343636363670653
2026-02-10 14:22:05.184,0.03414772727145732
2026-02-10 14:22:10.184,0.032454545454079886
2026-02-10 14:22:15.184,0.03219318182038322
2026-02-10 14:22:20.184,0.03115909090688951
2026-02-10 14:22:25.184,0.03547727272591816
2026-02-10 14:22:30.184,0.03380681818287645
2026-02-10 14:22:35.184,0.03427272727289665
2026-02-10 14:22:40.184,0.03390909091103822
2026-02-10 14:22:45.184,0.03187499999873
2026-02-10 14:22:50.184,0.03327272727302377
2026-02-10 14:22:55.184,0.034056818180463466
2026-02-10 14:23:00.184,0.030784090908921646
2026-02-10 14:23:05.184,0.032659090909344934
2026-02-10 14:23:10.184,0.03332954545251354
2026-02-10 14:23:15.184,0.03609090909171353
2026-02-10 14:23:20.184,0.032181818183215194
2026-02-10 14:23:25.184,0.031511363633696665
2026-02-10 14:23:30.184,0.03143181818304597
2026-02-10 14:23:35.184,0.029534090909345
2026-02-10 14:23:40.184,0.03224999999881473
2026-02-10 14:23:45.184,0.033409090910572425
2026-02-10 14:23:50.184,0.03110227272739985
2026-02-10 14:23:55.184,0.03125
2026-02-10 14:24:00.184,0.0317613636376336
2026-02-10 14:24:05.184,0.03561363636346704
2026-02-10 14:24:10.184,0.0342386363645677
2026-02-10 14:24:15.184,0.033477272727230334
2026-02-10 14:24:20.184,0.03460227272854277
2026-02-10 14:24:25.184,0.03306818181987514
2026-02-10 14:24:30.184,0.03461363636253578
2026-02-10 14:24:35.184,0.03231818182076407
2026-02-10 14:24:40.184,0.02955681818050604
2026-02-10 14:24:45.184,0.03380681818181819
2026-02-10 14:24:50.184,0.03261363636278969
2026-02-10 14:24:55.184,0.03392045454503123
2026-02-10 14:25:00.184,0.0279545454551805
2026-02-10 14:25:05.184,0.028886363634162415
2026-02-10 14:25:10.184,0.029602272727061063
2026-02-10 14:25:15.184,0.029863636363932744
2026-02-10 14:25:20.184,0.03009090908824219
2026-02-10 14:25:25.184,0.03279545454477706
2026-02-10 14:25:30.184,0.036284090906635535
2026-02-10 14:25:35.184,0.043181818180759834
2026-02-10 14:25:40.184,0.04389772727260033
2026-02-10 14:25:45.184,0.04714772727615635
2026-02-10 14:25:50.184,0.04887500000080436
2026-02-10 14:25:55.184,0.04936363636304375
2026-02-10 14:26:00.184,0.05046590909319504
2026-02-10 14:26:05.184,0.05195454545636591
