timestamp,value
2026-08-16 17:00:12.178,0.05240909090901957
2026-08-16 17:00:17.178,0.05645454545453776
2026-08-16 17:00:22.178,0.06128409090921538
2026-08-16 17:00:27.178,0.06627272727280131
2026-08-16 17:00:32.178,0.060034090908977156
2026-08-16 17:00:37.178,0.06015909090896132
2026-08-16 17:00:42.178,0.05996590909093025
2026-08-16 17:00:47.178,0.06055681818179448
2026-08-16 17:00:52.178,0.06014772727291762
2026-08-16 17:00:57.178,0.05806818181815532
2026-08-16 17:01:02.178,0.05247727272719882
2026-08-16 17:01:07.178,0.04623863636350678
2026-08-16 17:01:12.178,0.04087499999990207
2026-08-16 17:01:17.178,0.03555681818172829
2026-08-16 17:01:22.178,0.029511363636398058
2026-08-16 17:01:27.178,0.028147727272682332
2026-08-16 17:01:32.178,0.028125000000066125
2026-08-16 17:01:37.178,0.028227272727301855
2026-08-16 17:01:42.178,0.027477272727264745
2026-08-16 17:01:47.178,0.0277954545454121
2026-08-16 17:01:52.178,0.028022727272698167
2026-08-16 17:01:57.178,0.027806818181984938
2026-08-16 17:02:02.178,0.027840909090975363
2026-08-16 17:02:07.178,0.027056818181947828
2026-08-16 17:02:12.178,0.02719318181830621
2026-08-16 17:02:17.178,0.02760227272718274
2026-08-16 17:02:22.178,0.02775000000017991
2026-08-16 17:02:27.178,0.02760227272731519
2026-08-16 17:02:32.178,0.027920454545462547
2026-08-16 17:02:37.178,0.02790909090908822
2026-08-16 17:02:42.178,0.027545454545311654
2026-08-16 17:02:47.178,0.027499999999947122
2026-08-16 17:02:52.178,0.027534090908937436
2026-08-16 17:02:57.178,0.02740909090901944
2026-08-16 17:03:02.178,0.027738636363607183
2026-08-16 17:03:07.178,0.02717045454535927
2026-08-16 17:03:12.178,0.027636363636371675
2026-08-16 17:03:17.178,0.027829545454402638
2026-08-16 17:03:22.178,0.027829545454667093
2026-08-16 17:03:27.178,0.027715909090924917
2026-08-16 17:03:32.178,0.02826136363629239
2026-08-16 17:03:37.178,0.02830681818178926
2026-08-16 17:03:42.178,0.028238636363742242
2026-08-16 17:03:47.178,0.02850000000015085
2026-08-16 17:03:52.178,0.02848863636390897
2026-08-16 17:03:57.178,0.028568181818263927
2026-08-16 17:04:02.178,0.028534090909207332
2026-08-16 17:04:07.178,0.028125000000066125
2026-08-16 17:04:12.178,0.02784090909104142
2026-08-16 17:04:17.178,0.027806818181654203
2026-08-16 17:04:22.178,0.02770454545455081
2026-08-16 17:04:27.178,0.027340909090906473
2026-08-16 17:04:32.178,0.027613636363755467
2026-08-16 17:04:37.178,0.027636363636239336
2026-08-16 17:04:42.178,0.02730681818184999
2026-08-16 17:04:47.178,0.02746590909075819
2026-08-16 17:04:52.178,0.027477272727132518
2026-08-16 17:04:57.178,0.02777272727246549
2026-08-16 17:05:02.178,0.027431818181701817
2026-08-16 17:05:07.178,0.02696590909082186
2026-08-16 17:05:12.178,0.027363636363522792
2026-08-16 17:05:17.178,0.02801136363625778
2026-08-16 17:05:22.178,0.0280568181818871
2026-08-16 17:05:27.178,0.027943181818210983
2026-08-16 17:05:32.178,0.027909090909220557
2026-08-16 17:05:37.178,0.027954545454320634
2026-08-16 17:05:42.178,0.027636363636371675
2026-08-16 17:05:47.178,0.027477272727198687
2026-08-16 17:05:52.178,0.027704545454815266
2026-08-16 17:05:57.178,0.027738636363673463
2026-08-16 17:06:02.178,0.02776136363642201
2026-08-16 17:06:07.178,0.027193181818504608
2026-08-16 17:06:12.178,0.027000000000010682
2026-08-16 17:06:17.178,0.02700000000001057
2026-08-16 17:06:22.178,0.02656818181805487
2026-08-16 17:06:27.178,0.027170454545491607
2026-08-16 17:06:32.178,0.02750000000014552
2026-08-16 17:06:37.178,0.027931818181704537
2026-08-16 17:06:42.178,0.028090909090943583
2026-08-16 17:06:47.178,0.027920454545396378
2026-08-16 17:06:52.178,0.02869318181831404
2026-08-16 17:06:57.178,0.02950000000002373
2026-08-16 17:07:02.178,0.030045454545192696
2026-08-16 17:07:07.178,0.030034090909149103
2026-08-16 17:07:12.178,0.030965909090975186
2026-08-16 17:07:17.178,0.032863636363816395
2026-08-16 17:07:22.178,0.03347727272742884
2026-08-16 17:07:27.178,0.03435227272725161
2026-08-16 17:07:32.178,0.035647727272920426
2026-08-16 17:07:37.178,0.03663636363641931
2026-08-16 17:07:42.178,0.038215909090914546
2026-08-16 17:07:47.178,0.03913636363630013
2026-08-16 17:07:52.178,0.04040909090895595
2026-08-16 17:07:57.178,0.041750000000187804
2026-08-16 17:08:02.178,0.04281818181817387
2026-08-16 17:08:07.178,0.043647727272632
2026-08-16 17:08:12.178,0.04394318181822954
2026-08-16 17:08:17.178,0.04457954545432585
2026-08-16 17:08:22.178,0.04477272727288595
2026-08-16 17:08:27.178,0.04584090909087213
2026-08-16 17:08:32.178,0.04637499999999728
2026-08-16 17:08:37.178,0.046215909090824625
2026-08-16 17:08:42.178,0.046659090909022094
2026-08-16 17:08:47.178,0.047000000000116504
2026-08-16 17:08:52.178,0.046750000000016056
2026-08-16 17:08:57.178,0.04723863636357817
2026-08-16 17:09:02.178,0.0473522727273864
2026-08-16 17:09:07.178,0.04688636363624188
2026-08-16 17:09:12.178,0.047090909090977795
2026-08-16 17:09:17.178,0.04839772727255809
2026-08-16 17:09:22.178,0.04753409090904315
2026-08-16 17:09:27.178,0.04748863636361256
2026-08-16 17:09:32.178,0.04782954545457463
2026-08-16 17:09:37.178,0.047659090909159874
2026-08-16 17:09:42.178,0.04727272727276688
2026-08-16 17:09:47.178,0.04764772727271949
2026-08-16 17:09:52.178,0.04727272727289933
2026-08-16 17:09:57.178,0.04697727272716967
2026-08-16 17:10:02.178,0.04743181818193998
2026-08-16 17:10:07.178,0.04706818181829575
2026-08-16 17:10:12.178,0.045943181818372425
2026-08-16 17:10:17.178,0.04648863636367351
2026-08-16 17:10:22.178,0.04642045454549426
2026-08-16 17:10:27.178,0.04655681818198487
2026-08-16 17:10:32.178,0.046363636363557115
2026-08-16 17:10:37.178,0.046261363636321384
2026-08-16 17:10:42.178,0.04649999999978294
2026-08-16 17:10:47.178,0.04671590909089329
2026-08-16 17:10:52.178,0.046602272727150895
2026-08-16 17:10:57.178,0.04632954545443435
2026-08-16 17:11:02.178,0.04679545454518197
2026-08-16 17:11:07.178,0.04695454545435496
2026-08-16 17:11:12.178,0.04689772727268238
2026-08-16 17:11:17.178,0.04734090909081379
2026-08-16 17:11:22.178,0.04732954545450574
2026-08-16 17:11:27.178,0.0472499999999525
2026-08-16 17:11:32.178,0.04728409090900898
2026-08-16 17:11:37.178,0.04721590909109441
2026-08-16 17:11:42.178,0.04732954545443979
2026-08-16 17:11:47.178,0.04768181818190809
2026-08-16 17:11:52.178,0.04748863636354639
2026-08-16 17:11:57.178,0.047250000000018444
2026-08-16 17:12:02.178,0.04757954545447396
2026-08-16 17:12:07.178,0.04717045454539903
2026-08-16 17:12:12.178,0.04706818181829575
2026-08-16 17:12:17.178,0.046852272727119226
2026-08-16 17:12:22.178,0.04693181818206971
2026-08-16 17:12:27.178,0.047079545454735916
2026-08-16 17:12:32.178,0.047352272727188116
2026-08-16 17:12:37.178,0.0472159090908959
2026-08-16 17:12:42.178,0.046750000000015945
2026-08-16 17:12:47.178,0.04744318181818197
2026-08-16 17:12:52.178,0.047250000000084724
2026-08-16 17:12:57.178,0.047000000000050335
2026-08-16 17:13:02.178,0.04668181818196915
2026-08-16 17:13:07.178,0.046897727272616097
2026-08-16 17:13:12.178,0.047113636363594
2026-08-16 17:13:17.178,0.04784090909068428
2026-08-16 17:13:22.178,0.047761363636197096
2026-08-16 17:13:27.178,0.04751136363642727
2026-08-16 17:13:32.178,0.04756818181829836
2026-08-16 17:13:37.178,0.04827272727283849
2026-08-16 17:13:42.178,0.04836363636369989
2026-08-16 17:13:47.178,0.04917045454547564
2026-08-16 17:13:52.178,0.0494659090908085
