timestamp,value,instance,job
2026-08-16 17:00:12.178,0.1674423046624811,172.22.174.66:9100,node-exporter
2026-08-16 17:00:17.178,0.1670728167741895,172.22.174.66:9100,node-exporter
2026-08-16 17:00:22.178,0.16622351170234984,172.22.174.66:9100,node-exporter
2026-08-16 17:00:27.178,0.16553250518457352,172.22.174.66:9100,node-exporter
2026-08-16 17:00:32.178,0.16505337327615144,172.22.174.66:9100,node-exporter
2026-08-16 17:00:37.178,0.16510128023721982,172.22.174.66:9100,node-exporter
2026-08-16 17:00:42.178,0.16520363542192107,172.22.174.66:9100,node-exporter
2026-08-16 17:00:47.178,0.1652707923842509,172.22.174.66:9100,node-exporter
2026-08-16 17:00:52.178,0.16524381746338934,172.22.174.66:9100,node-exporter
2026-08-16 17:00:57.178,0.16525434578123144,172.22.174.66:9100,node-exporter
2026-08-16 17:01:02.178,0.16526836277244128,172.22.174.66:9100,node-exporter
2026-08-16 17:01:07.178,0.16528163219078662,172.22.174.66:9100,node-exporter
2026-08-16 17:01:12.178,0.16488267747208485,172.22.174.66:9100,node-exporter
2026-08-16 17:01:17.178,0.16494771631129856,172.22.174.66:9100,node-exporter
2026-08-16 17:01:22.178,0.16508227942691311,172.22.174.66:9100,node-exporter
2026-08-16 17:01:27.178,0.16496995660401814,172.22.174.66:9100,node-exporter
2026-08-16 17:01:32.178,0.1650002956027702,172.22.174.66:9100,node-exporter
2026-08-16 17:01:37.178,0.16500054479372506,172.22.174.66:9100,node-exporter
2026-08-16 17:01:42.178,0.16506732796962265,172.22.174.66:9100,node-exporter
2026-08-16 17:01:47.178,0.16506969528369364,172.22.174.66:9100,node-exporter
2026-08-16 17:01:52.178,0.16500365968066055,172.22.174.66:9100,node-exporter
2026-08-16 17:01:57.178,0.16497195013165689,172.22.174.66:9100,node-exporter
2026-08-16 17:02:02.178,0.16497680935527637,172.22.174.66:9100,node-exporter
2026-08-16 17:02:07.178,0.1649249153389305,172.22.174.66:9100,node-exporter
2026-08-16 17:02:12.178,0.1649698943062795,172.22.174.66:9100,node-exporter
2026-08-16 17:02:17.178,0.16501661761031228,172.22.174.66:9100,node-exporter
2026-08-16 17:02:22.178,0.16502677214172212,172.22.174.66:9100,node-exporter
2026-08-16 17:02:27.178,0.1649427324922017,172.22.174.66:9100,node-exporter
2026-08-16 17:02:32.178,0.16032622086280246,172.22.174.66:9100,node-exporter
2026-08-16 17:02:37.178,0.16032372895325409,172.22.174.66:9100,node-exporter
2026-08-16 17:02:42.178,0.16036004853492225,172.22.174.66:9100,node-exporter
2026-08-16 17:02:47.178,0.16045903964173314,172.22.174.66:9100,node-exporter
2026-08-16 17:02:52.178,0.1603325129344123,172.22.174.66:9100,node-exporter
2026-08-16 17:02:57.178,0.16034198219069629,172.22.174.66:9100,node-exporter
2026-08-16 17:03:02.178,0.16031992879119272,172.22.174.66:9100,node-exporter
