timestamp,value,pod
2026-08-26 14:18:45.156117,921370624.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:18:45.156117,1014063104.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:18:45.156117,1076965376.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:18:45.156117,1181523968.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:18:45.156117,1002909696.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:18:45.156117,1154846720.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:18:45.156117,1337245696.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:18:50.156499,921341952.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:18:50.156499,1014063104.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:18:50.156499,1076940800.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:18:50.156499,1181523968.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:18:50.156499,1002909696.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:18:50.156499,1154846720.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:18:50.156499,1337245696.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:18:55.158245,921341952.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:18:55.158245,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:18:55.158245,1076940800.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:18:55.158245,1181523968.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:18:55.158245,1002909696.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:18:55.158245,1154846720.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:18:55.158245,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:00.157887,921374720.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:00.157887,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:00.157887,1076940800.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:00.157887,1181523968.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:00.157887,1002909696.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:00.157887,1155092480.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:00.157887,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:05.157893,921374720.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:05.157893,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:05.157893,1076940800.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:05.157893,1181523968.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:05.157893,1002905600.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:05.157893,1155092480.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:05.157893,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:10.161076,921374720.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:10.161076,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:10.161076,1076711424.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:10.161076,1181519872.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:10.161076,1002905600.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:10.161076,1155092480.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:10.161076,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:15.161077,921108480.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:15.161077,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:15.161077,1076711424.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:15.161077,1181519872.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:15.161077,1002905600.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:15.161077,1154842624.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:15.161077,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:20.159497,921108480.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:20.159497,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:20.159497,1076711424.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:20.159497,1181552640.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:20.159497,1003397120.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:20.159497,1154842624.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:20.159497,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:25.161119,921329664.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:25.161119,1014042624.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:25.161119,1076719616.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:25.161119,1181552640.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:25.161119,1003397120.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:25.161119,1154842624.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:25.161119,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:30.161069,921329664.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:30.161069,1014820864.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:30.161069,1076719616.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:30.161069,1181552640.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:30.161069,1003397120.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:30.161069,1155117056.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:30.161069,1337020416.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:35.161129,921329664.0,yolo-inference-755b67b9bb-gcbl8
2026-08-26 14:19:35.161129,1014820864.0,yolo-inference-755b67b9bb-hzdjh
2026-08-26 14:19:35.161129,1076719616.0,yolo-inference-755b67b9bb-8hw5w
2026-08-26 14:19:35.161129,1181552640.0,yolo-inference-755b67b9bb-s6dhg
2026-08-26 14:19:35.161129,1003065344.0,yolo-inference-755b67b9bb-f5x8v
2026-08-26 14:19:35.161129,1155117056.0,yolo-inference-755b67b9bb-dxd5n
2026-08-26 14:19:35.161129,1337044992.0,yolo-inference-755b67b9bb-cbnmt
2026-08-26 14:19:40.160796,921374720.0,yolo-inference-755b67b9bb-gcbl8
