timestamp,value,instance,job
2026-02-11 12:42:31.757,0.4716741205753324,172.22.174.58:9100,node-exporter
2026-02-11 12:42:36.757,0.4716511022036234,172.22.174.58:9100,node-exporter
2026-02-11 12:42:41.757,0.4716432013030638,172.22.174.58:9100,node-exporter
2026-02-11 12:42:46.757,0.4720520573540681,172.22.174.58:9100,node-exporter
2026-02-11 12:42:51.757,0.47170653293117126,172.22.174.58:9100,node-exporter
2026-02-11 12:42:56.757,0.4718224335433169,172.22.174.58:9100,node-exporter
2026-02-11 12:43:01.757,0.4717746548690669,172.22.174.58:9100,node-exporter
2026-02-11 12:43:06.757,0.47178747050304537,172.22.174.58:9100,node-exporter
2026-02-11 12:43:11.757,0.4719527050848268,172.22.174.58:9100,node-exporter
2026-02-11 12:43:16.757,0.47197074651130133,172.22.174.58:9100,node-exporter
2026-02-11 12:43:21.757,0.47196800919142246,172.22.174.58:9100,node-exporter
2026-02-11 12:43:26.757,0.47194735486869976,172.22.174.58:9100,node-exporter
2026-02-11 12:43:31.757,0.47241786282879494,172.22.174.58:9100,node-exporter
2026-02-11 12:43:36.757,0.4723217455739559,172.22.174.58:9100,node-exporter
2026-02-11 12:43:41.757,0.47207911949378,172.22.174.58:9100,node-exporter
2026-02-11 12:43:46.757,0.47207233840589813,172.22.174.58:9100,node-exporter
2026-02-11 12:43:51.757,0.4718757490691402,172.22.174.58:9100,node-exporter
2026-02-11 12:43:56.757,0.4718741937737544,172.22.174.58:9100,node-exporter
2026-02-11 12:44:01.757,0.47189559463826225,172.22.174.58:9100,node-exporter
2026-02-11 12:44:06.757,0.4718618758342993,172.22.174.58:9100,node-exporter
2026-02-11 12:44:11.757,0.47212049035104076,172.22.174.58:9100,node-exporter
2026-02-11 12:44:16.757,0.4718880670085952,172.22.174.58:9100,node-exporter
2026-02-11 12:44:21.757,0.4720062072460963,172.22.174.58:9100,node-exporter
2026-02-11 12:44:26.757,0.4718499311657368,172.22.174.58:9100,node-exporter
2026-02-11 12:44:31.757,0.4716678993937894,172.22.174.58:9100,node-exporter
2026-02-11 12:44:36.757,0.47145158891154026,172.22.174.58:9100,node-exporter
2026-02-11 12:44:41.757,0.47145986308299237,172.22.174.58:9100,node-exporter
2026-02-11 12:44:46.757,0.4711167027090819,172.22.174.58:9100,node-exporter
2026-02-11 12:44:51.757,0.4710886451803231,172.22.174.58:9100,node-exporter
2026-02-11 12:44:56.757,0.47105268675100476,172.22.174.58:9100,node-exporter
2026-02-11 12:45:01.757,0.47155143887530493,172.22.174.58:9100,node-exporter
2026-02-11 12:45:06.757,0.47150720627453435,172.22.174.58:9100,node-exporter
2026-02-11 12:45:11.757,0.47156686740553155,172.22.174.58:9100,node-exporter
2026-02-11 12:45:16.757,0.4716178810941839,172.22.174.58:9100,node-exporter
2026-02-11 12:45:21.757,0.4712716723413174,172.22.174.58:9100,node-exporter
2026-02-11 12:45:26.757,0.4712781423701221,172.22.174.58:9100,node-exporter
2026-02-11 12:45:31.757,0.47135335645497667,172.22.174.58:9100,node-exporter
2026-02-11 12:45:36.757,0.4714849344446106,172.22.174.58:9100,node-exporter
2026-02-11 12:45:41.757,0.4714296903525089,172.22.174.58:9100,node-exporter
2026-02-11 12:45:46.757,0.4713945406767911,172.22.174.58:9100,node-exporter
2026-02-11 12:45:51.757,0.4712721078240254,172.22.174.58:9100,node-exporter
2026-02-11 12:45:56.757,0.4719864861006051,172.22.174.58:9100,node-exporter
2026-02-11 12:46:01.757,0.47170945688649646,172.22.174.58:9100,node-exporter
2026-02-11 12:46:06.757,0.4717176066343177,172.22.174.58:9100,node-exporter
2026-02-11 12:46:11.757,0.47171953520059606,172.22.174.58:9100,node-exporter
2026-02-11 12:46:16.757,0.4719630322461881,172.22.174.58:9100,node-exporter
2026-02-11 12:46:21.757,0.4716351759788734,172.22.174.58:9100,node-exporter
2026-02-11 12:46:26.757,0.47157812774412433,172.22.174.58:9100,node-exporter
2026-02-11 12:46:31.757,0.47129842342195216,172.22.174.58:9100,node-exporter
2026-02-11 12:46:36.757,0.47147292756423265,172.22.174.58:9100,node-exporter
2026-02-11 12:46:41.757,0.4715167246822951,172.22.174.58:9100,node-exporter
2026-02-11 12:46:46.757,0.4716559547252269,172.22.174.58:9100,node-exporter
2026-02-11 12:46:51.757,0.4715154182341711,172.22.174.58:9100,node-exporter
2026-02-11 12:46:56.757,0.47150210490566913,172.22.174.58:9100,node-exporter
2026-02-11 12:47:01.757,0.4716374156042288,172.22.174.58:9100,node-exporter
2026-02-11 12:47:06.757,0.47188620065413234,172.22.174.58:9100,node-exporter
2026-02-11 12:47:11.757,0.47186573296685597,172.22.174.58:9100,node-exporter
2026-02-11 12:47:16.757,0.471872825113815,172.22.174.58:9100,node-exporter
2026-02-11 12:47:21.757,0.4718570855245112,172.22.174.58:9100,node-exporter
2026-02-11 12:47:26.757,0.472058714018319,172.22.174.58:9100,node-exporter
2026-02-11 12:47:31.757,0.4720497555168971,172.22.174.58:9100,node-exporter
2026-02-11 12:47:36.757,0.47142558437269055,172.22.174.58:9100,node-exporter
2026-02-11 12:47:41.757,0.47157091117353445,172.22.174.58:9100,node-exporter
2026-02-11 12:47:46.757,0.47184084824068406,172.22.174.58:9100,node-exporter
2026-02-11 12:47:51.757,0.4719221590834507,172.22.174.58:9100,node-exporter
2026-02-11 12:47:56.757,0.47192470976788337,172.22.174.58:9100,node-exporter
2026-02-11 12:48:01.757,0.47174809042387833,172.22.174.58:9100,node-exporter
2026-02-11 12:48:06.757,0.4717521341918812,172.22.174.58:9100,node-exporter
2026-02-11 12:48:11.757,0.47182318008510205,172.22.174.58:9100,node-exporter
2026-02-11 12:48:16.757,0.47183164089200047,172.22.174.58:9100,node-exporter
2026-02-11 12:48:21.757,0.4720179652792126,172.22.174.58:9100,node-exporter
2026-02-11 12:48:26.757,0.47207949276467254,172.22.174.58:9100,node-exporter
2026-02-11 12:48:31.757,0.47209293051680534,172.22.174.58:9100,node-exporter
2026-02-11 12:48:36.757,0.4721446285354275,172.22.174.58:9100,node-exporter
2026-02-11 12:48:41.757,0.4721228544000271,172.22.174.58:9100,node-exporter
2026-02-11 12:48:46.757,0.47212005486833275,172.22.174.58:9100,node-exporter
2026-02-11 12:48:51.757,0.47167430721077863,172.22.174.58:9100,node-exporter
2026-02-11 12:48:56.757,0.47178616405492135,172.22.174.58:9100,node-exporter
2026-02-11 12:49:01.757,0.4718583297608199,172.22.174.58:9100,node-exporter
2026-02-11 12:49:06.757,0.4720237509780475,172.22.174.58:9100,node-exporter
2026-02-11 12:49:11.757,0.4720643130817077,172.22.174.58:9100,node-exporter
2026-02-11 12:49:16.757,0.4720549190975778,172.22.174.58:9100,node-exporter
2026-02-11 12:49:21.757,0.4719968754737819,172.22.174.58:9100,node-exporter
2026-02-11 12:49:26.757,0.4719731105602877,172.22.174.58:9100,node-exporter
2026-02-11 12:49:31.757,0.47217318375870976,172.22.174.58:9100,node-exporter
2026-02-11 12:49:36.757,0.47217766300942066,172.22.174.58:9100,node-exporter
2026-02-11 12:49:41.757,0.4721552045440506,172.22.174.58:9100,node-exporter
2026-02-11 12:49:46.757,0.4724095886573427,172.22.174.58:9100,node-exporter
2026-02-11 12:49:51.757,0.4718780509063111,172.22.174.58:9100,node-exporter
2026-02-11 12:49:56.757,0.4718136616773413,172.22.174.58:9100,node-exporter
2026-02-11 12:50:01.757,0.47196707601419097,172.22.174.58:9100,node-exporter
2026-02-11 12:50:06.757,0.4718284058775981,172.22.174.58:9100,node-exporter
2026-02-11 12:50:11.757,0.47192918901859426,172.22.174.58:9100,node-exporter
2026-02-11 12:50:16.757,0.4717935050491421,172.22.174.58:9100,node-exporter
2026-02-11 12:50:21.757,0.47168301686493885,172.22.174.58:9100,node-exporter
2026-02-11 12:50:26.757,0.47163274971807156,172.22.174.58:9100,node-exporter
2026-02-11 12:50:31.757,0.4716507911445462,172.22.174.58:9100,node-exporter
2026-02-11 12:50:36.757,0.47165135105088507,172.22.174.58:9100,node-exporter
2026-02-11 12:50:41.757,0.4721964509776805,172.22.174.58:9100,node-exporter
2026-02-11 12:50:46.757,0.4719145692419683,172.22.174.58:9100,node-exporter
2026-02-11 12:50:51.757,0.4718603205389136,172.22.174.58:9100,node-exporter
2026-02-11 12:50:56.757,0.4722401858839276,172.22.174.58:9100,node-exporter
2026-02-11 12:51:01.757,0.47214245112188746,172.22.174.58:9100,node-exporter
2026-02-11 12:51:06.757,0.4720216979881383,172.22.174.58:9100,node-exporter
2026-02-11 12:51:11.757,0.47193061989034923,172.22.174.58:9100,node-exporter
2026-02-11 12:51:16.757,0.47199426257753385,172.22.174.58:9100,node-exporter
2026-02-11 12:51:21.757,0.4718057607767817,172.22.174.58:9100,node-exporter
2026-02-11 12:51:26.757,0.4717418692423354,172.22.174.58:9100,node-exporter
2026-02-11 12:51:31.757,0.4717447931976606,172.22.174.58:9100,node-exporter
2026-02-11 12:51:36.757,0.4717706111010639,172.22.174.58:9100,node-exporter
2026-02-11 12:51:41.757,0.4717779520952846,172.22.174.58:9100,node-exporter
2026-02-11 12:51:46.757,0.4720351357402711,172.22.174.58:9100,node-exporter
2026-02-11 12:51:51.757,0.47182473538048775,172.22.174.58:9100,node-exporter
2026-02-11 12:51:56.757,0.4719842464752496,172.22.174.58:9100,node-exporter
2026-02-11 12:52:01.757,0.4715488259790569,172.22.174.58:9100,node-exporter
2026-02-11 12:52:06.757,0.47129935659918365,172.22.174.58:9100,node-exporter
2026-02-11 12:52:11.757,0.4720147924766256,172.22.174.58:9100,node-exporter
2026-02-11 12:52:16.757,0.4719178664681861,172.22.174.58:9100,node-exporter
2026-02-11 12:52:21.757,0.47197765202281405,172.22.174.58:9100,node-exporter
2026-02-11 12:52:26.757,0.47176507424949066,172.22.174.58:9100,node-exporter
2026-02-11 12:52:31.757,0.47147112342158515,172.22.174.58:9100,node-exporter
2026-02-11 12:52:36.757,0.4714922754388312,172.22.174.58:9100,node-exporter
2026-02-11 12:52:41.757,0.47150254038837713,172.22.174.58:9100,node-exporter
2026-02-11 12:52:46.757,0.4714472340844601,172.22.174.58:9100,node-exporter
2026-02-11 12:52:51.757,0.47134508228352445,172.22.174.58:9100,node-exporter
2026-02-11 12:52:56.757,0.47122040980540336,172.22.174.58:9100,node-exporter
2026-02-11 12:53:01.757,0.4713292804824053,172.22.174.58:9100,node-exporter
2026-02-11 12:53:06.757,0.4713661098771398,172.22.174.58:9100,node-exporter
2026-02-11 12:53:11.757,0.47136554997080093,172.22.174.58:9100,node-exporter
2026-02-11 12:53:16.757,0.4713048312389415,172.22.174.58:9100,node-exporter
2026-02-11 12:53:21.757,0.47172986236195746,172.22.174.58:9100,node-exporter
2026-02-11 12:53:26.757,0.47166914363009804,172.22.174.58:9100,node-exporter
2026-02-11 12:53:31.757,0.4716723164326849,172.22.174.58:9100,node-exporter
2026-02-11 12:53:36.757,0.47180296124508736,172.22.174.58:9100,node-exporter
2026-02-11 12:53:41.757,0.4717876571384917,172.22.174.58:9100,node-exporter
2026-02-11 12:53:46.757,0.4717775788243921,172.22.174.58:9100,node-exporter
2026-02-11 12:53:51.757,0.4719298111367486,172.22.174.58:9100,node-exporter
2026-02-11 12:53:56.757,0.4718098045447846,172.22.174.58:9100,node-exporter
2026-02-11 12:54:01.757,0.47183033444387645,172.22.174.58:9100,node-exporter
2026-02-11 12:54:06.757,0.47179580688631295,172.22.174.58:9100,node-exporter
2026-02-11 12:54:11.757,0.47182454874504154,172.22.174.58:9100,node-exporter
2026-02-11 12:54:16.757,0.47155523379604614,172.22.174.58:9100,node-exporter
2026-02-11 12:54:21.757,0.4717554936299144,172.22.174.58:9100,node-exporter
2026-02-11 12:54:26.757,0.4717553069944682,172.22.174.58:9100,node-exporter
2026-02-11 12:54:31.757,0.47190480198694584,172.22.174.58:9100,node-exporter
2026-02-11 12:54:36.757,0.4720374375774421,172.22.174.58:9100,node-exporter
2026-02-11 12:54:41.757,0.47193752540186185,172.22.174.58:9100,node-exporter
2026-02-11 12:54:46.757,0.4720743913958073,172.22.174.58:9100,node-exporter
2026-02-11 12:54:51.757,0.4717761479526371,172.22.174.58:9100,node-exporter
2026-02-11 12:54:56.757,0.4717290536083568,172.22.174.58:9100,node-exporter
2026-02-11 12:55:01.757,0.471736456814393,172.22.174.58:9100,node-exporter
2026-02-11 12:55:06.757,0.4714938929460324,172.22.174.58:9100,node-exporter
2026-02-11 12:55:11.757,0.47140449456725986,172.22.174.58:9100,node-exporter
2026-02-11 12:55:16.757,0.47190144254891264,172.22.174.58:9100,node-exporter
