timestamp,value,instance,job
2026-08-15 15:10:38.363082,0.0032021272727268462,172.22.174.66:9100,node-exporter
2026-08-15 15:10:43.367879,0.0032509636363639315,172.22.174.66:9100,node-exporter
2026-08-15 15:10:48.363707,0.003266181818178831,172.22.174.66:9100,node-exporter
2026-08-15 15:10:53.364115,0.0032829454545414837,172.22.174.66:9100,node-exporter
2026-08-15 15:10:58.368036,0.0033140545454567803,172.22.174.66:9100,node-exporter
2026-08-15 15:11:03.368062,0.003253236363637122,172.22.174.66:9100,node-exporter
2026-08-15 15:11:08.368066,0.00330387272727173,172.22.174.66:9100,node-exporter
2026-08-15 15:11:13.368081,0.0032533454545459377,172.22.174.66:9100,node-exporter
2026-08-15 15:11:18.363310,0.0032828727272730743,172.22.174.66:9100,node-exporter
2026-08-15 15:11:23.364272,0.0033514363636351677,172.22.174.66:9100,node-exporter
2026-08-15 15:11:28.368075,0.0033110727272700883,172.22.174.66:9100,node-exporter
2026-08-15 15:11:33.364253,0.003299927272730036,172.22.174.66:9100,node-exporter
2026-08-15 15:11:38.363377,0.0032662909090917804,172.22.174.66:9100,node-exporter
2026-08-15 15:11:43.368105,0.0032938545454561045,172.22.174.66:9100,node-exporter
2026-08-15 15:11:48.367873,0.0033290727272783853,172.22.174.66:9100,node-exporter
2026-08-15 15:11:53.368102,0.0033024909090892665,172.22.174.66:9100,node-exporter
2026-08-15 15:11:58.364131,0.0032916727272715267,172.22.174.66:9100,node-exporter
2026-08-15 15:12:03.368048,0.003258763636362842,172.22.174.66:9100,node-exporter
2026-08-15 15:12:08.368101,0.0033664000000002982,172.22.174.66:9100,node-exporter
2026-08-15 15:12:13.368084,0.00343834545454394,172.22.174.66:9100,node-exporter
2026-08-15 15:12:18.365911,0.0033534363636342525,172.22.174.66:9100,node-exporter
2026-08-15 15:12:23.364892,0.0033680909090931395,172.22.174.66:9100,node-exporter
2026-08-15 15:12:28.368069,0.003365818181815815,172.22.174.66:9100,node-exporter
2026-08-15 15:12:33.368093,0.003532272727273845,172.22.174.66:9100,node-exporter
2026-08-15 15:12:38.368077,0.003700563636361535,172.22.174.66:9100,node-exporter
2026-08-15 15:12:43.367878,0.0036600363636311653,172.22.174.66:9100,node-exporter
2026-08-15 15:12:48.363768,0.003650618181820226,172.22.174.66:9100,node-exporter
2026-08-15 15:12:53.368075,0.0036277818181795073,172.22.174.66:9100,node-exporter
2026-08-15 15:12:58.368077,0.003734581818182712,172.22.174.66:9100,node-exporter
2026-08-15 15:13:03.366880,0.003691527272729383,172.22.174.66:9100,node-exporter
2026-08-15 15:13:08.364068,0.0035716727272756543,172.22.174.66:9100,node-exporter
2026-08-15 15:13:13.368100,0.0035768545454547248,172.22.174.66:9100,node-exporter
2026-08-15 15:13:18.368071,0.003575109090909543,172.22.174.66:9100,node-exporter
2026-08-15 15:13:23.365001,0.0035704909090906187,172.22.174.66:9100,node-exporter
2026-08-15 15:13:28.368092,0.003389981818178388,172.22.174.66:9100,node-exporter
2026-08-15 15:13:33.368068,0.0032078363636380593,172.22.174.66:9100,node-exporter
2026-08-15 15:13:38.368077,0.0031809272727266282,172.22.174.66:9100,node-exporter
2026-08-15 15:13:43.368080,0.0031643454545412,172.22.174.66:9100,node-exporter
2026-08-15 15:13:48.366238,0.003201018181818488,172.22.174.66:9100,node-exporter
2026-08-15 15:13:53.368097,0.003158654545454324,172.22.174.66:9100,node-exporter
2026-08-15 15:13:58.367677,0.003092345454541084,172.22.174.66:9100,node-exporter
2026-08-15 15:14:03.366226,0.0031257272727254364,172.22.174.66:9100,node-exporter
2026-08-15 15:14:08.368086,0.0031156000000009954,172.22.174.66:9100,node-exporter
2026-08-15 15:14:13.368100,0.0031757454545475574,172.22.174.66:9100,node-exporter
2026-08-15 15:14:18.368076,0.0031960909090933205,172.22.174.66:9100,node-exporter
2026-08-15 15:14:23.368074,0.0032054181818239155,172.22.174.66:9100,node-exporter
2026-08-15 15:14:28.364893,0.003218436363638168,172.22.174.66:9100,node-exporter
2026-08-15 15:14:33.368103,0.0032391272727264465,172.22.174.66:9100,node-exporter
2026-08-15 15:14:38.367366,0.00331063636363896,172.22.174.66:9100,node-exporter
2026-08-15 15:14:43.368075,0.003408054545455095,172.22.174.66:9100,node-exporter
2026-08-15 15:14:48.363528,0.0036236181818160482,172.22.174.66:9100,node-exporter
2026-08-15 15:14:53.368055,0.004083327272730292,172.22.174.66:9100,node-exporter
2026-08-15 15:14:58.368075,0.004339309090912799,172.22.174.66:9100,node-exporter
2026-08-15 15:15:03.368019,0.004750672727273426,172.22.174.66:9100,node-exporter
2026-08-15 15:15:08.363667,0.005159690909084185,172.22.174.66:9100,node-exporter
2026-08-15 15:15:13.368084,0.005407109090910208,172.22.174.66:9100,node-exporter
2026-08-15 15:15:18.363458,0.0056173090909024635,172.22.174.66:9100,node-exporter
2026-08-15 15:15:23.368108,0.006010690909087398,172.22.174.66:9100,node-exporter
2026-08-15 15:15:28.363741,0.006229600000001896,172.22.174.66:9100,node-exporter
2026-08-15 15:15:33.368015,0.0064607818181808725,172.22.174.66:9100,node-exporter
2026-08-15 15:15:38.366246,0.0066268545454518475,172.22.174.66:9100,node-exporter
2026-08-15 15:15:43.368083,0.006739981818182886,172.22.174.66:9100,node-exporter
2026-08-15 15:15:48.368022,0.006588018181818453,172.22.174.66:9100,node-exporter
2026-08-15 15:15:53.368860,0.006703872727269878,172.22.174.66:9100,node-exporter
2026-08-15 15:15:58.367999,0.006865272727273722,172.22.174.66:9100,node-exporter
2026-08-15 15:16:03.368071,0.006518636363642309,172.22.174.66:9100,node-exporter
2026-08-15 15:16:08.366313,0.006488581818178896,172.22.174.66:9100,node-exporter
2026-08-15 15:16:13.368061,0.007082472727275175,172.22.174.66:9100,node-exporter
2026-08-15 15:16:18.368076,0.006874054545456106,172.22.174.66:9100,node-exporter
2026-08-15 15:16:23.368121,0.006772781818182755,172.22.174.66:9100,node-exporter
2026-08-15 15:16:28.368077,0.006823890909093031,172.22.174.66:9100,node-exporter
2026-08-15 15:16:33.368079,0.006858527272730829,172.22.174.66:9100,node-exporter
2026-08-15 15:16:38.364712,0.006771272727271273,172.22.174.66:9100,node-exporter
2026-08-15 15:16:43.368099,0.006698109090910458,172.22.174.66:9100,node-exporter
2026-08-15 15:16:48.368076,0.006459945454546621,172.22.174.66:9100,node-exporter
2026-08-15 15:16:53.368091,0.006198309090905241,172.22.174.66:9100,node-exporter
2026-08-15 15:16:58.363644,0.006662400000000575,172.22.174.66:9100,node-exporter
2026-08-15 15:17:03.364210,0.006585945454546824,172.22.174.66:9100,node-exporter
2026-08-15 15:17:08.368062,0.00608899999999928,172.22.174.66:9100,node-exporter
2026-08-15 15:17:13.364696,0.006577181818180509,172.22.174.66:9100,node-exporter
2026-08-15 15:17:18.368090,0.006573563636365262,172.22.174.66:9100,node-exporter
2026-08-15 15:17:23.366365,0.00644259999999535,172.22.174.66:9100,node-exporter
2026-08-15 15:17:28.368863,0.006273854545456329,172.22.174.66:9100,node-exporter
2026-08-15 15:17:33.368057,0.006117327272729446,172.22.174.66:9100,node-exporter
2026-08-15 15:17:38.368131,0.0061778909090869335,172.22.174.66:9100,node-exporter
2026-08-15 15:17:43.368139,0.006203490909088445,172.22.174.66:9100,node-exporter
2026-08-15 15:17:48.368051,0.006043090909092412,172.22.174.66:9100,node-exporter
2026-08-15 15:17:53.364176,0.005671000000000441,172.22.174.66:9100,node-exporter
2026-08-15 15:17:58.368093,0.005757745454543923,172.22.174.66:9100,node-exporter
2026-08-15 15:18:03.366924,0.005560181818183,172.22.174.66:9100,node-exporter
2026-08-15 15:18:08.363724,0.005023400000002518,172.22.174.66:9100,node-exporter
2026-08-15 15:18:13.368122,0.005072309090908013,172.22.174.66:9100,node-exporter
2026-08-15 15:18:18.363776,0.00521860000000164,172.22.174.66:9100,node-exporter
2026-08-15 15:18:23.365649,0.005206545454542389,172.22.174.66:9100,node-exporter
2026-08-15 15:18:28.367114,0.005368690909091873,172.22.174.66:9100,node-exporter
2026-08-15 15:18:33.368114,0.005438309090914117,172.22.174.66:9100,node-exporter
2026-08-15 15:18:38.368092,0.005681654545457025,172.22.174.66:9100,node-exporter
2026-08-15 15:18:43.368082,0.005976763636367236,172.22.174.66:9100,node-exporter
2026-08-15 15:18:48.365934,0.0060030545454496445,172.22.174.66:9100,node-exporter
2026-08-15 15:18:53.368108,0.006115254545457818,172.22.174.66:9100,node-exporter
2026-08-15 15:18:58.364287,0.00654318181818367,172.22.174.66:9100,node-exporter
2026-08-15 15:19:03.368117,0.006598763636363649,172.22.174.66:9100,node-exporter
2026-08-15 15:19:08.368109,0.0066000181818170935,172.22.174.66:9100,node-exporter
2026-08-15 15:19:13.363699,0.006623618181819521,172.22.174.66:9100,node-exporter
2026-08-15 15:19:18.368091,0.006853709090906208,172.22.174.66:9100,node-exporter
2026-08-15 15:19:23.363974,0.0066426363636351606,172.22.174.66:9100,node-exporter
2026-08-15 15:19:28.364249,0.006408909090908888,172.22.174.66:9100,node-exporter
2026-08-15 15:19:33.363304,0.006196890909086505,172.22.174.66:9100,node-exporter
2026-08-15 15:19:38.363997,0.006146581818178344,172.22.174.66:9100,node-exporter
2026-08-15 15:19:43.367883,0.0061123090909115324,172.22.174.66:9100,node-exporter
2026-08-15 15:19:48.368112,0.006039345454544012,172.22.174.66:9100,node-exporter
2026-08-15 15:19:53.368087,0.005847854545452885,172.22.174.66:9100,node-exporter
2026-08-15 15:19:58.368078,0.005845999999998887,172.22.174.66:9100,node-exporter
2026-08-15 15:20:03.363787,0.006065636363638821,172.22.174.66:9100,node-exporter
2026-08-15 15:20:08.368149,0.005835927272730921,172.22.174.66:9100,node-exporter
2026-08-15 15:20:13.368105,0.005679000000005048,172.22.174.66:9100,node-exporter
2026-08-15 15:20:18.368071,0.00592418181818175,172.22.174.66:9100,node-exporter
2026-08-15 15:20:23.368092,0.00596934545454298,172.22.174.66:9100,node-exporter
2026-08-15 15:20:28.364344,0.006212690909094156,172.22.174.66:9100,node-exporter
2026-08-15 15:20:33.367969,0.006154290909092775,172.22.174.66:9100,node-exporter
2026-08-15 15:20:38.368086,0.0063315272727281395,172.22.174.66:9100,node-exporter
2026-08-15 15:20:43.363244,0.006165181818178924,172.22.174.66:9100,node-exporter
2026-08-15 15:20:48.368087,0.005980127272724447,172.22.174.66:9100,node-exporter
2026-08-15 15:20:53.368049,0.006105236363633924,172.22.174.66:9100,node-exporter
2026-08-15 15:20:58.368039,0.0063777454545453855,172.22.174.66:9100,node-exporter
2026-08-15 15:21:03.368099,0.006448981818179659,172.22.174.66:9100,node-exporter
2026-08-15 15:21:08.363751,0.0064714909090856625,172.22.174.66:9100,node-exporter
2026-08-15 15:21:13.367876,0.0063720363636341724,172.22.174.66:9100,node-exporter
